Date,IBM,^GSPC
2011-03-25,93.04743957519531,1313.800048828125
2011-03-28,92.58268737792969,1310.18994140625
2011-03-29,93.44902801513672,1319.43994140625
2011-03-30,93.86215209960938,1328.260009765625
2011-03-31,93.55805969238281,1325.8299560546875
2011-04-01,94.24649047851562,1332.4100341796875
2011-04-04,94.23500061035156,1332.8699951171875
2011-04-05,94.08589935302734,1332.6300048828125
2011-04-06,94.11453247070312,1335.5400390625
2011-04-07,94.30964660644531,1333.510009765625
2011-04-08,94.12030029296875,1328.1700439453125
2011-04-11,94.06292724609375,1324.4599609375
2011-04-12,93.66130828857422,1314.1600341796875
2011-04-13,94.06292724609375,1314.4100341796875
2011-04-14,94.64810180664062,1314.52001953125
2011-04-15,95.35955047607422,1319.6800537109375
2011-04-18,95.20462036132812,1305.1400146484375
2011-04-19,94.8947982788086,1312.6199951171875
2011-04-20,94.52188110351562,1330.3599853515625
2011-04-21,96.54714965820312,1337.3800048828125
2011-04-25,96.19721221923828,1335.25
2011-04-26,96.66765594482422,1347.239990234375
2011-04-27,97.7462387084961,1355.6600341796875
2011-04-28,97.9814682006836,1360.47998046875
2011-04-29,97.86677551269531,1363.6099853515625
2011-05-02,98.76749420166016,1361.219970703125
2011-05-03,99.18058776855469,1356.6199951171875
2011-05-04,97.88971710205078,1347.3199462890625
2011-05-05,96.65047454833984,1335.0999755859375
2011-05-06,97.33045196533203,1340.199951171875
2011-05-09,97.45149993896484,1346.2900390625
2011-05-10,98.18914794921875,1357.1600341796875
2011-05-11,97.68201446533203,1342.0799560546875
2011-05-12,99.26104736328125,1348.6500244140625
2011-05-13,97.92403411865234,1337.77001953125
2011-05-16,97.31314086914062,1329.469970703125
2011-05-17,98.25831604003906,1328.97998046875
2011-05-18,98.22369384765625,1340.6800537109375
2011-05-19,98.3101806640625,1343.5999755859375
2011-05-20,98.0624008178711,1333.27001953125
2011-05-23,96.9674072265625,1317.3699951171875
2011-05-24,96.81177520751953,1316.280029296875
2011-05-25,96.67346954345703,1320.469970703125
2011-05-26,96.34498596191406,1325.68994140625
2011-05-27,96.52940368652344,1331.0999755859375
2011-05-31,97.35354614257812,1345.199951171875
2011-06-01,95.98772430419922,1314.550048828125
2011-06-02,95.71688842773438,1312.93994140625
2011-06-03,95.11748504638672,1300.1600341796875
2011-06-06,94.94458770751953,1286.1700439453125
2011-06-07,94.333740234375,1284.93994140625
2011-06-08,94.7083511352539,1279.56005859375
2011-06-09,94.99649047851562,1289.0
2011-06-10,94.0398178100586,1270.97998046875
2011-06-13,94.03408813476562,1271.8299560546875
2011-06-14,94.58153533935547,1287.8699951171875
2011-06-15,93.5499496459961,1265.4200439453125
2011-06-16,93.74589538574219,1267.6400146484375
2011-06-17,94.7659683227539,1271.5
2011-06-20,95.10018157958984,1278.3599853515625
2011-06-21,95.79177856445312,1295.52001953125
2011-06-22,95.4805679321289,1287.1400146484375
2011-06-23,95.73413848876953,1283.5
2011-06-24,95.12901306152344,1268.449951171875
2011-06-27,96.59856414794922,1280.0999755859375
2011-06-28,97.97588348388672,1296.6700439453125
2011-06-29,98.2813949584961,1307.4100341796875
2011-06-30,98.8633804321289,1320.6400146484375
2011-07-01,100.58653259277344,1339.6700439453125
2011-07-05,101.09943389892578,1337.8800048828125
2011-07-06,102.41336822509766,1339.219970703125
2011-07-07,101.70450592041016,1353.219970703125
2011-07-08,101.71028137207031,1343.800048828125
2011-07-11,100.84587097167969,1319.489990234375
2011-07-12,100.30419158935547,1313.6400146484375
2011-07-13,100.45970916748047,1317.719970703125
2011-07-14,100.40789794921875,1308.8699951171875
2011-07-15,101.162841796875,1316.1400146484375
2011-07-18,101.01300811767578,1305.43994140625
2011-07-19,106.7356185913086,1326.72998046875
2011-07-20,105.83656311035156,1325.8399658203125
2011-07-21,106.55694580078125,1343.800048828125
2011-07-22,106.71831512451172,1345.02001953125
2011-07-25,105.86539459228516,1337.4300537109375
2011-07-26,105.42167663574219,1331.93994140625
2011-07-27,104.5111083984375,1304.8900146484375
2011-07-28,104.77043151855469,1300.6700439453125
2011-07-29,104.79925537109375,1292.280029296875
2011-08-01,104.16532135009766,1286.93994140625
2011-08-02,102.60932922363281,1254.050048828125
2011-08-03,103.058837890625,1260.3399658203125
2011-08-04,98.82308959960938,1200.0699462890625
2011-08-05,99.68753051757812,1199.3800048828125
2011-08-08,96.20891571044922,1119.4599609375
2011-08-09,98.74984741210938,1172.530029296875
2011-08-10,94.07890319824219,1120.760009765625
2011-08-11,96.50408172607422,1172.6400146484375
2011-08-12,97.35494232177734,1178.81005859375
2011-08-15,100.12740325927734,1204.489990234375
2011-08-16,99.11449432373047,1192.760009765625
2011-08-17,99.25343322753906,1193.8900146484375
2011-08-18,94.8255386352539,1140.6500244140625
2011-08-19,91.18486022949219,1123.530029296875
2011-08-22,92.01835632324219,1123.8199462890625
2011-08-23,95.1091537475586,1162.3499755859375
2011-08-24,96.52146911621094,1177.5999755859375
2011-08-25,95.83845520019531,1159.27001953125
2011-08-26,97.8990249633789,1176.800048828125
2011-08-29,99.91326141357422,1210.0799560546875
2011-08-30,99.84961700439453,1212.9200439453125
2011-08-31,99.50228118896484,1218.8900146484375
2011-09-01,98.58781433105469,1204.4200439453125
2011-09-02,96.64881134033203,1173.969970703125
2011-09-06,95.5664291381836,1165.239990234375
2011-09-07,96.83978271484375,1198.6199951171875
2011-09-08,95.6474609375,1185.9000244140625
2011-09-09,93.40168762207031,1154.22998046875
2011-09-12,94.00942993164062,1162.27001953125
2011-09-13,94.5940170288086,1172.8699951171875
2011-09-14,96.79927062988281,1188.6800537109375
2011-09-15,98.44886016845703,1209.1099853515625
2011-09-16,100.12740325927734,1216.010009765625
2011-09-19,100.20841979980469,1204.0899658203125
2011-09-20,101.12873077392578,1202.0899658203125
2011-09-21,100.14481353759766,1166.760009765625
2011-09-22,97.59806060791016,1129.56005859375
2011-09-23,98.01477813720703,1136.4300537109375
2011-09-26,101.00718688964844,1162.949951171875
2011-09-27,102.85934448242188,1175.3800048828125
2011-09-28,102.76675415039062,1151.06005859375
2011-09-29,103.70442962646484,1160.4000244140625
2011-09-30,101.21556854248047,1131.4200439453125
2011-10-03,100.30105590820312,1099.22998046875
2011-10-04,101.14030456542969,1123.949951171875
2011-10-05,102.3615951538086,1144.030029296875
2011-10-06,105.16300964355469,1164.969970703125
2011-10-07,105.56816101074219,1155.4599609375
2011-10-10,108.01651763916016,1194.8900146484375
2011-10-11,107.0788345336914,1195.5400390625
2011-10-12,107.72709655761719,1207.25
2011-10-13,108.13226318359375,1203.6600341796875
2011-10-14,110.27964782714844,1224.5799560546875
2011-10-17,107.9991683959961,1200.8599853515625
2011-10-18,103.54813385009766,1225.3800048828125
2011-10-19,102.67415618896484,1209.8800048828125
2011-10-20,102.59310913085938,1215.3900146484375
2011-10-21,105.12825775146484,1238.25
2011-10-24,105.4871597290039,1254.18994140625
2011-10-25,104.39319610595703,1229.050048828125
2011-10-26,105.32508087158203,1242.0
2011-10-27,107.58818054199219,1284.5899658203125
2011-10-28,108.49691772460938,1285.0899658203125
2011-10-31,106.8646240234375,1253.300048828125
2011-11-01,104.96621704101562,1218.280029296875
2011-11-02,106.45372772216797,1237.9000244140625
2011-11-03,108.41009521484375,1261.1500244140625
2011-11-04,107.8775863647461,1253.22998046875
2011-11-07,108.421630859375,1261.1199951171875
2011-11-08,108.81684112548828,1275.9200439453125
2011-11-09,105.90536499023438,1229.0999755859375
2011-11-10,106.55045318603516,1239.699951171875
2011-11-11,108.89237213134766,1263.8499755859375
2011-11-14,108.87493133544922,1251.780029296875
2011-11-15,109.68852233886719,1257.81005859375
2011-11-16,108.45073699951172,1236.9100341796875
2011-11-17,107.93350982666016,1216.1300048828125
2011-11-18,107.64875030517578,1215.6500244140625
2011-11-21,105.46371459960938,1192.97998046875
2011-11-22,105.36492156982422,1188.0400390625
2011-11-23,103.41230773925781,1161.7900390625
2011-11-25,102.89510345458984,1158.6700439453125
2011-11-28,105.88793182373047,1192.550048828125
2011-11-29,105.14990997314453,1195.18994140625
2011-11-30,109.25273132324219,1246.9599609375
2011-12-01,110.09532928466797,1244.5799560546875
2011-12-02,110.21739196777344,1244.280029296875
2011-12-05,110.90308380126953,1257.0799560546875
2011-12-06,112.12346649169922,1258.469970703125
2011-12-07,112.7685317993164,1261.010009765625
2011-12-08,111.3331527709961,1234.3499755859375
2011-12-09,113.06493377685547,1255.18994140625
2011-12-12,111.68181610107422,1236.469970703125
2011-12-13,111.08324432373047,1225.72998046875
2011-12-14,109.67109680175781,1211.8199462890625
2011-12-15,108.95049285888672,1215.75
2011-12-16,106.67828369140625,1219.6600341796875
2011-12-19,106.28311920166016,1205.3499755859375
2011-12-20,108.81106567382812,1241.300048828125
2011-12-21,105.45789337158203,1243.719970703125
2011-12-22,105.78914642333984,1254.0
2011-12-23,107.36402130126953,1265.3299560546875
2011-12-27,107.48021697998047,1265.4300537109375
2011-12-28,106.92237091064453,1249.6400146484375
2011-12-29,108.19502258300781,1263.02001953125
2011-12-30,106.85844421386719,1257.5999755859375
2012-01-03,108.26478576660156,1277.06005859375
2012-01-04,107.8231430053711,1277.300048828125
2012-01-05,107.31171417236328,1281.06005859375
2012-01-06,106.07971954345703,1277.81005859375
2012-01-09,105.52761840820312,1280.699951171875
2012-01-10,105.36492156982422,1292.0799560546875
2012-01-11,105.95186614990234,1292.47998046875
2012-01-12,104.92327880859375,1295.5
2012-01-13,104.11549377441406,1289.0899658203125
2012-01-17,104.60367584228516,1293.6700439453125
2012-01-18,105.22542572021484,1308.0400390625
2012-01-19,104.90584564208984,1314.5
2012-01-20,109.55482482910156,1315.3800048828125
2012-01-23,110.40330505371094,1316.0
2012-01-24,111.5365219116211,1314.6500244140625
2012-01-25,111.4203109741211,1326.06005859375
2012-01-26,110.98448181152344,1318.4300537109375
2012-01-27,110.68228912353516,1316.3299560546875
2012-01-30,111.8677749633789,1313.010009765625
2012-01-31,111.92586517333984,1312.4100341796875
2012-02-01,111.9375228881836,1324.0899658203125
2012-02-02,111.3041000366211,1325.5400390625
2012-02-03,112.5302505493164,1344.9000244140625
2012-02-06,112.05375671386719,1344.3299560546875
2012-02-07,112.36170959472656,1347.050048828125
2012-02-08,112.56592559814453,1349.9599609375
2012-02-09,112.67094421386719,1351.949951171875
2012-02-10,112.2566909790039,1342.6400146484375
2012-02-13,112.37337493896484,1351.77001953125
2012-02-14,112.14006042480469,1350.5
2012-02-15,112.1575698852539,1343.22998046875
2012-02-16,112.6067886352539,1358.0400390625
2012-02-17,112.84010314941406,1361.22998046875
2012-02-21,112.82263946533203,1362.2099609375
2012-02-22,113.10263061523438,1357.6600341796875
2012-02-23,115.2845687866211,1363.4599609375
2012-02-24,115.37203216552734,1365.739990234375
2012-02-27,115.2378921508789,1367.5899658203125
2012-02-28,115.50041961669922,1372.1800537109375
2012-02-29,114.77117156982422,1365.6800537109375
2012-03-01,115.2378921508789,1374.0899658203125
2012-03-02,115.984619140625,1369.6300048828125
2012-03-05,117.06389617919922,1364.3299560546875
2012-03-06,115.08036041259766,1343.3599853515625
2012-03-07,115.3779067993164,1352.6300048828125
2012-03-08,116.56804656982422,1365.9100341796875
2012-03-09,117.04054260253906,1370.8699951171875
2012-03-12,117.26227569580078,1371.0899658203125
2012-03-13,118.88408660888672,1395.949951171875
2012-03-14,119.4324722290039,1394.280029296875
2012-03-15,120.1792221069336,1402.5999755859375
2012-03-16,120.18505859375,1404.1700439453125
2012-03-19,120.01582336425781,1409.75
2012-03-20,119.1583251953125,1405.52001953125
2012-03-21,119.41496276855469,1402.8900146484375
2012-03-22,119.8816909790039,1392.780029296875
2012-03-23,119.87586212158203,1397.1099853515625
2012-03-26,121.21185302734375,1416.510009765625
2012-03-27,120.86763000488281,1412.52001953125
2012-03-28,120.93180084228516,1405.5400390625
2012-03-29,121.50357055664062,1403.280029296875
2012-03-30,121.72521209716797,1408.469970703125
2012-04-02,122.20365905761719,1419.0400390625
2012-04-03,122.22109985351562,1413.3800048828125
2012-04-04,120.20836639404297,1398.9599609375
2012-04-05,119.8700180053711,1398.0799560546875
2012-04-09,119.56080627441406,1382.199951171875
2012-04-10,118.03817749023438,1358.5899658203125
2012-04-11,118.18402099609375,1368.7099609375
2012-04-12,119.78252410888672,1387.5699462890625
2012-04-13,118.3123779296875,1370.260009765625
2012-04-16,118.26570129394531,1369.5699462890625
2012-04-17,121.025146484375,1390.780029296875
2012-04-18,116.75472259521484,1385.1400146484375
2012-04-19,116.39299774169922,1376.9200439453125
2012-04-20,116.44551849365234,1378.530029296875
2012-04-23,115.87379455566406,1366.93994140625
2012-04-24,116.6788101196289,1371.969970703125
2012-04-25,118.76158905029297,1390.68994140625
2012-04-26,119.9342041015625,1399.97998046875
2012-04-27,120.65177917480469,1403.3599853515625
2012-04-30,120.80929565429688,1397.9100341796875
2012-05-01,121.34601593017578,1405.8199462890625
2012-05-02,121.38098907470703,1402.31005859375
2012-05-03,120.90263366699219,1391.5699462890625
2012-05-04,119.59001159667969,1369.0999755859375
2012-05-07,118.86658477783203,1369.5799560546875
2012-05-08,118.0346908569336,1363.719970703125
2012-05-09,117.88824462890625,1354.5799560546875
2012-05-10,117.5191879272461,1357.989990234375
2012-05-11,117.85308837890625,1353.3900146484375
2012-05-14,116.83961486816406,1338.3499755859375
2012-05-15,116.6052474975586,1330.6600341796875
2012-05-16,117.00949096679688,1324.800048828125
2012-05-17,115.93152618408203,1304.8599853515625
2012-05-18,114.75403594970703,1295.219970703125
